41.72841375866628,-8.166905273530297
41.728379611199294,-8.166894887256534
41.728371168188,-8.16694067385118
41.72836272515582,-8.166986460434755
41.72832013464944,-8.167021860678748
41.72827754413041,-8.1670572608804
41.72823495359869,-8.167092661039714
41.72819236305427,-8.167128061156689
41.72818391993967,-8.167173847591
41.7281413293672,-8.167209247631082
41.72809873878204,-8.167244647628833
41.728090295615786,-8.167290433982975
41.72804770500256,-8.167325833903838
41.728005114376636,-8.167361233782367
41.72797096695047,-8.167350847368073
41.727928376314594,-8.167386247196474
41.727885785666025,-8.167421646982543
41.72784319500478,-8.167457046726275
41.72780904758394,-8.167446660304337
41.72776645691273,-8.167482059997942
41.72773230949184,-8.16747167358393
41.727689718810645,-8.167507073227421
41.72765557138968,-8.167496686821323
41.72762142396594,-8.16748630043093
41.72758727653942,-8.167475914056244
41.727553129110134,-8.167465527697258
41.72751898167805,-8.167455141353981
41.7274848342432,-8.167444755026404
41.72744224356557,-8.167480154580863
41.727408096130645,-8.167469768261213
41.72737394869296,-8.167459381957265
41.727339801252484,-8.167448995669025
41.727305653809225,-8.167438609396486
41.727271506363195,-8.167428223139654
41.727237358914394,-8.167417836898526
41.727203211462815,-8.167407450673107
41.72717750720457,-8.167351278784981
41.727143359741966,-8.167340892614453
41.72711765544086,-8.167284720817138
41.72708350796719,-8.16727433470151
41.72705780362321,-8.167218162995
41.72702365613849,-8.167207776934276
41.72699795175164,-8.167151605318582
41.7269638042559,-8.16714121931275
41.72693809982616,-8.167085047787873
41.72690395231938,-8.167074661836937
41.726878247846756,-8.167018490402873
41.72684410032893,-8.167008104506833
41.72681839581343,-8.166951933163572
41.72679269126329,-8.166895761871938
41.72676698667856,-8.166839590631923
41.726732839133184,-8.166829204869167
41.72670713450557,-8.166773033719956
41.72668142984332,-8.166716862622367
41.72665572514646,-8.166660691576395
41.72663002041498,-8.166604520582046
41.72663846323558,-8.166558735206104
41.72664690603528,-8.166512949819104
41.72662120121646,-8.166456778901225
41.72662964396894,-8.166410993515589
41.72660393908917,-8.166354822661756
41.72657823417475,-8.166298651859535
41.72658667685366,-8.16625286648769
41.72656097187827,-8.16619669574953
41.72656941450994,-8.166150910379047
41.72654370947358,-8.16609473970492
41.72655215205802,-8.166048954335807
41.72656059462158,-8.166003168955635
41.726534889497906,-8.165946998357983
41.72654333201423,-8.165901212979175
41.72651762682959,-8.165845042445577
41.7264919216103,-8.165788871963592
41.72650036405306,-8.165743086598573
41.726474658772815,-8.165686916180633
41.726483101168334,-8.165641130816981
41.72649154354298,-8.165595345442274
41.726499985896744,-8.165549560056505
41.726542575953715,-8.165514159607579
41.72655101827121,-8.1654683741762
41.726559460567856,-8.165422588733756
41.72656790284362,-8.165376803280248
41.72657634509851,-8.165331017815685
41.72658478733252,-8.165285232340063
41.72659322954567,-8.16523944685338
41.726635819497616,-8.16520404615482
41.72667840943687,-8.16516864541393
41.726712557196464,-8.165179030221042
41.72675514712574,-8.165143629430025
41.72676358927733,-8.165097843805139
41.72677203140805,-8.165052058169193
41.72681462129386,-8.165016657266744
41.726857211167015,-8.164981256321957
41.72686565324608,-8.164935470605846
41.726908243091145,-8.164900069584178
41.726950832923535,-8.164864668520169
41.72698498071033,-8.164875053233583
41.727027570532734,-8.16483965211945
41.72707016034247,-8.16480425096298
41.727104308131906,-8.164814635676521
41.72714689793166,-8.164779234469924
41.727189487718725,-8.164743833220998
41.72723207749311,-8.16470843192973
41.727274667254804,-8.164673030596125
41.727283109200854,-8.164627244545581
41.727291551126015,-8.164581458483969
41.727325698934486,-8.164591843135085
41.727359846740164,-8.164602227801906
41.727393994543064,-8.164612612484428
41.72742814234319,-8.16462299718265
41.727462290140544,-8.164633381896579
41.72748799597705,-8.16468955282876
41.72752214376337,-8.164699937597582
41.72755629154691,-8.1647103223821
41.727590439327685,-8.164720707182333
41.727624587105666,-8.164731091998265
41.72765873488088,-8.164741476829901
41.7276928826533,-8.16475186167724
41.727718588405644,-8.1648080328962
41.727752736167034,-8.164818417798429
41.727786883925646,-8.164828802716372
41.7278210316815,-8.164839187650012
41.727855179434556,-8.164849572599348
41.72788932718485,-8.164859957564401
41.72792347493236,-8.164870342545154
